Date,Team,O.Team,Points,O.Points,Assists,O.Assists,BiggestLead,O.BiggestLead,Blocks,O.Blocks,DefensiveRebounds,O.DefensiveRebounds,FastBreakPoints,O.FastBreakPoints,FieldGoalsAttempted,O.FieldGoalsAttempted,FieldGoalsMade,O.FieldGoalsMade,Fouls,O.Fouls,FreeThrowsAttempted,O.FreeThrowsAttempted,FreeThrowsMade,O.FreeThrowsMade,MarginAtTheHalf,O.MarginAtTheHalf,OffensiveRebounds,O.OffensiveRebounds,Rebounds,O.Rebounds,Steals,O.Steals,ThreePointersAttempted,O.ThreePointersAttempted,ThreePointersMade,O.ThreePointersMade,Turnovers,O.Turnovers,Playoffs
20070116,Supersonics,Cavaliers,101,96,22,19,8,8,1,1,32,27,8,12,81,78,34,32,25,21,32,36,28,29,-5,5,14,12,46,39,6,5,19,18,5,3,12,11,0
20070117,Hornets,Nets,85,92,16,22,5,23,3,5,35,29,4,10,75,78,29,35,24,26,35,24,22,12,-19,19,18,12,53,41,4,6,16,25,5,10,14,9,0
20070117,Bucks,Bulls,90,99,18,25,8,12,2,5,31,34,20,6,78,81,30,40,23,28,29,20,21,13,2,-2,16,11,47,45,10,16,16,18,9,6,26,21,0
20070117,Clippers,Warriors,115,109,37,19,23,4,12,5,37,32,9,11,87,91,42,38,27,27,34,33,26,24,9,-9,6,12,43,44,7,12,16,20,5,9,14,14,0
20070117,Grizzlies,Seventysixers,118,102,29,23,25,4,3,5,28,23,17,11,78,78,42,39,20,23,33,24,24,18,21,-21,10,8,38,31,11,7,20,17,10,6,17,16,0
20070117,Pistons,Jazz,99,100,26,26,13,7,6,3,30,29,20,15,80,82,37,39,28,22,20,33,18,21,5,-5,9,13,39,42,5,8,17,8,7,1,14,11,0
20070117,Raptors,Kings,101,85,27,16,16,7,4,1,31,28,3,5,82,70,39,30,22,22,19,22,15,20,5,-5,11,5,42,33,6,5,20,18,8,5,14,15,0
20070117,Rockets,Suns,91,100,17,24,15,11,4,7,30,39,13,16,89,79,35,37,12,13,12,12,10,9,3,-3,9,8,39,47,10,3,30,34,11,17,10,18,0
20070117,Spurs,Lakers,96,100,14,20,6,10,5,6,32,32,18,10,78,81,34,38,21,28,31,23,22,19,4,-4,8,7,40,39,9,11,22,13,6,5,19,17,0
20070117,Timberwolves,Hawks,88,105,24,31,5,28,3,4,24,30,8,12,89,81,39,44,13,17,9,15,6,10,-11,11,18,12,42,42,6,5,16,13,4,7,11,9,0
20070117,Trailblazers,Cavaliers,94,76,21,7,25,0,5,2,30,25,7,5,80,65,37,23,33,15,21,45,14,28,4,-4,14,13,44,38,11,8,13,12,6,2,15,16,0
20070117,Wizards,Knicks,99,98,26,26,14,7,5,2,31,37,14,13,87,87,40,39,15,19,20,16,15,11,3,-3,12,11,43,48,7,7,24,21,4,9,11,17,0
20070118,Heat,Pacers,104,101,22,15,16,1,4,4,24,25,21,14,77,81,45,40,21,22,17,22,13,17,6,-6,4,12,28,37,11,4,10,17,1,4,11,18,0
20070118,Mavericks,Lakers,114,95,27,19,28,5,8,1,34,18,17,16,88,78,48,35,20,17,15,24,13,20,12,-12,19,10,53,28,8,10,18,19,5,5,19,16,0
20070119,Celtics,Kings,91,96,22,22,6,7,6,2,30,26,10,7,77,77,37,38,23,14,14,25,12,18,3,-3,11,9,41,35,5,8,10,10,5,2,14,8,0
20070119,Hawks,Hornets,75,96,13,20,0,26,4,5,24,32,15,8,74,81,30,39,17,22,21,22,15,14,-12,12,7,15,31,47,8,6,6,17,0,4,9,12,0
20070119,Knicks,Nets,100,101,17,25,6,13,0,0,32,23,0,7,68,82,33,41,22,26,41,23,30,14,-6,6,11,10,43,33,3,4,15,23,4,5,17,10,0
20070119,Magic,Wizards,93,114,21,18,4,23,5,4,31,27,11,26,77,96,36,42,21,17,21,25,16,21,0,0,7,23,38,50,3,12,17,18,5,9,18,7,0
20070119,Nuggets,Cavaliers,110,99,23,22,25,1,5,2,38,31,14,8,81,83,41,35,21,23,25,29,22,20,19,-19,7,10,45,41,7,9,15,22,6,9,14,13,0
20070119,Raptors,Jazz,94,102,19,27,5,12,5,3,25,34,7,10,79,80,36,39,19,23,23,25,17,21,-5,5,9,11,34,45,7,8,17,12,5,3,12,15,0
20070119,Seventysixers,Heat,98,95,27,22,17,5,6,4,33,32,17,4,77,99,37,36,25,24,26,24,22,15,13,-13,3,23,36,55,10,9,9,24,2,8,17,19,0
20070119,Spurs,Pelicans,99,86,21,14,22,2,9,3,35,29,19,14,77,83,35,34,17,24,29,20,22,13,17,-17,12,10,47,39,7,6,26,11,7,5,16,14,0
20070119,Suns,Trailblazers,106,101,28,20,15,5,8,5,22,24,15,0,72,90,38,43,11,23,23,7,22,6,7,-7,7,16,29,40,5,5,16,20,8,9,9,14,0
20070119,Supersonics,Bucks,99,72,25,16,31,2,7,7,38,23,9,10,84,88,41,29,16,13,17,20,12,13,22,-22,15,17,53,40,10,9,10,14,5,1,17,14,0
20070119,Timberwolves,Pistons,98,104,19,26,8,7,4,8,41,30,9,7,83,95,33,42,23,32,36,22,28,15,0,0,10,11,51,41,5,10,16,20,4,5,16,13,0
20070120,Hornets,Hawks,104,85,26,15,22,2,5,5,20,17,4,10,65,65,42,33,24,23,22,21,15,18,5,-5,5,10,25,27,4,4,9,1,5,1,13,16,0
20070120,Bulls,Jazz,85,95,13,25,4,11,11,4,34,33,21,7,76,79,29,33,26,28,36,36,26,26,-4,4,12,10,46,43,8,9,12,14,1,3,17,16,0
20070120,Clippers,Grizzlies,112,91,33,25,25,4,4,5,31,29,12,14,90,71,46,34,22,17,22,25,19,18,23,-23,12,6,43,35,11,6,5,20,1,5,12,21,0
20070120,Pelicans,Lakers,113,103,20,17,13,8,7,2,29,23,16,6,85,81,41,36,20,24,29,26,23,21,8,-8,17,14,46,37,7,4,18,27,8,10,9,9,0
20070120,Nets,Magic,101,94,25,18,15,15,5,3,30,36,11,9,78,70,33,32,24,28,32,32,25,21,-10,10,12,8,42,44,9,6,27,17,10,9,10,18,0
20070120,Pacers,Knicks,106,108,16,19,2,15,6,4,19,30,14,0,89,65,39,34,25,28,27,38,22,32,-7,7,14,9,33,39,11,0,18,17,6,8,9,20,0
20070120,Pistons,Kings,91,74,28,17,28,0,2,3,42,32,8,13,76,76,34,27,23,23,28,30,18,16,14,-14,10,8,52,40,8,5,16,15,5,4,14,13,0
20070120,Rockets,Nuggets,113,121,27,21,13,11,3,9,32,35,14,9,96,89,43,41,29,16,19,37,15,24,5,-5,16,12,48,47,6,8,26,29,12,15,16,15,0
20070120,Warriors,Cavaliers,104,106,29,28,19,5,6,7,34,45,19,15,98,90,39,43,24,21,21,28,14,14,18,-18,11,12,45,57,16,11,28,25,12,6,19,27,0
20070120,Wizards,Celtics,115,110,31,27,21,6,9,7,26,28,15,18,94,87,45,41,22,23,24,25,17,22,13,-13,11,14,37,42,7,6,21,14,8,6,12,18,0
20070121,Heat,Mavericks,93,99,13,19,0,14,5,2,30,34,9,17,74,88,36,41,18,21,25,17,17,13,-11,11,5,14,35,48,7,5,13,16,4,4,7,11,0
20070121,Seventysixers,Spurs,85,99,14,24,0,22,8,7,30,33,15,8,88,83,35,38,16,13,19,17,14,12,-20,20,16,12,46,45,6,4,8,23,1,11,9,7,0
20070121,Suns,Timberwolves,131,102,26,23,36,3,6,0,37,26,28,4,95,82,54,36,21,20,19,28,15,18,7,-7,12,9,49,35,6,5,22,18,8,12,8,12,0
20070121,Trailblazers,Bucks,99,95,20,14,20,2,4,1,33,26,7,11,73,77,35,32,26,22,30,33,24,25,13,-13,11,12,44,38,4,5,15,22,5,6,13,9,0
20070122,Cavaliers,Magic,79,90,20,20,1,16,0,4,21,35,7,7,74,66,29,36,18,24,27,21,15,13,-16,16,10,8,31,43,10,5,17,8,6,5,10,17,0
20070122,Celtics,Spurs,89,93,15,22,8,23,3,6,23,33,7,13,82,74,36,36,20,19,15,19,14,16,-12,12,12,7,35,40,8,7,7,20,3,5,12,18,0
20070122,Heat,Knicks,101,83,28,19,28,1,6,2,30,25,8,7,81,70,43,32,21,16,10,17,5,12,15,-15,15,8,45,33,9,6,23,20,10,7,13,16,0
20070122,Jazz,Timberwolves,106,91,30,20,18,6,4,4,26,28,15,10,81,76,45,35,19,17,15,19,11,14,13,-13,6,7,32,35,7,6,11,19,5,7,8,15,0
20070122,Kings,Nets,88,87,22,25,6,20,3,7,34,36,8,16,94,80,35,36,13,20,13,16,9,8,-2,2,15,9,49,45,6,6,22,23,9,7,11,14,0
20070122,Lakers,Warriors,108,103,18,19,7,8,7,6,36,26,11,19,79,88,34,42,19,29,41,20,31,14,4,-4,15,10,51,36,10,18,24,18,9,5,23,20,0
20070122,Nuggets,Grizzlies,115,98,32,24,25,0,6,4,30,34,30,19,96,81,43,37,27,29,36,31,22,22,12,-12,19,11,49,45,13,8,24,11,7,2,14,20,0
20070122,Pacers,Bulls,98,91,20,18,20,2,4,3,31,26,14,13,79,73,34,33,22,29,32,26,23,19,17,-17,16,10,47,36,8,5,20,13,7,6,18,21,0
20070122,Raptors,Hornets,105,84,27,25,28,4,4,4,29,23,11,21,82,76,42,33,16,22,14,17,13,11,3,-3,10,9,39,32,7,6,18,23,8,7,14,15,0
20070123,Bulls,Hawks,94,86,26,19,18,2,10,8,30,29,11,8,76,77,36,33,24,26,29,29,20,19,4,-4,9,10,39,39,6,9,8,9,2,1,16,16,0
20070123,Clippers,Bucks,115,96,31,22,25,2,11,2,34,28,13,6,86,87,45,39,16,26,31,19,24,12,11,-11,12,8,46,36,8,5,8,16,1,6,11,10,0
20070123,Magic,Mavericks,95,111,15,26,0,25,1,3,24,31,8,20,61,77,27,43,18,29,47,20,34,17,-16,16,7,4,31,35,2,7,13,21,7,8,12,7,0
20070123,Seventysixers,Pelicans,102,96,26,14,20,2,3,5,31,25,17,26,77,83,38,35,19,20,25,28,22,21,14,-14,5,17,36,42,5,9,8,17,4,5,16,15,0
20070123,Supersonics,Nuggets,112,117,27,23,13,9,0,6,28,27,19,6,89,87,46,41,24,17,17,32,14,25,7,-7,12,14,40,41,10,10,20,22,6,10,14,14,0
20070123,Wizards,Suns,105,127,14,35,2,29,2,4,25,33,14,23,89,79,41,48,18,19,23,21,17,18,-25,25,12,6,37,39,8,5,19,33,6,13,10,15,0
20070124,Hornets,Pistons,92,103,19,19,7,11,1,2,26,22,7,7,72,71,33,37,22,24,33,27,21,22,-1,1,16,9,42,31,7,11,12,17,5,7,17,11,0
20070124,Cavaliers,Seventysixers,115,118,22,21,8,6,3,3,24,30,2,14,104,82,41,43,24,26,34,27,25,26,0,0,22,8,46,38,6,4,21,11,8,6,13,17,0
20070124,Celtics,Hawks,76,82,13,16,18,8,10,7,35,35,9,12,79,83,25,30,23,21,30,28,23,20,15,-15,13,15,48,50,4,4,15,12,3,2,13,10,0
20070124,Jazz,Grizzlies,130,132,39,34,10,4,9,6,38,27,9,13,98,87,54,45,32,27,29,35,17,26,-1,1,18,8,56,35,4,8,14,26,5,16,14,11,0
20070124,Kings,Bucks,114,106,25,19,16,0,3,0,27,30,4,18,79,78,42,37,23,23,29,30,22,24,11,-11,7,9,34,39,6,5,21,21,8,8,9,13,0
20070124,Knicks,Suns,107,112,23,23,10,17,2,2,33,30,2,11,87,82,41,38,35,22,25,38,21,27,-3,3,10,9,43,39,5,9,21,21,4,9,21,16,0
20070124,Pacers,Heat,96,94,20,21,6,20,5,10,38,35,15,12,89,85,35,37,17,24,25,17,20,13,-7,7,14,8,52,43,8,12,20,22,6,7,18,15,0
20070124,Raptors,Pelicans,90,88,17,17,5,15,4,6,32,38,10,12,80,83,33,35,14,22,27,14,18,11,-6,6,8,11,40,49,6,3,17,17,6,7,6,13,0
20070124,Spurs,Rockets,85,90,23,20,10,14,5,7,30,32,6,6,88,72,37,36,16,14,14,14,9,12,1,-1,10,6,40,38,7,7,16,15,2,6,11,20,0
20070124,Trailblazers,Timberwolves,101,98,15,21,7,6,3,2,34,32,8,4,95,81,41,39,22,26,20,23,14,16,0,0,18,8,52,40,4,9,18,9,5,4,15,15,0
20070124,Warriors,Nets,110,109,25,28,3,16,5,3,26,32,21,14,84,78,39,40,25,26,35,25,27,18,-6,6,11,6,37,38,9,4,26,25,5,11,14,20,0
20070125,Bulls,Mavericks,96,85,18,16,17,0,6,7,39,26,15,8,84,93,36,29,21,15,24,23,19,20,6,-6,20,19,59,45,5,8,10,23,5,7,15,8,0
20070125,Clippers,Nets,102,101,27,20,18,3,13,3,27,29,10,2,78,76,34,38,23,27,34,25,29,18,17,-17,10,6,37,35,11,4,14,15,5,7,12,14,0
20070126,Bucks,Suns,90,98,14,26,2,14,1,4,30,33,0,18,88,87,36,37,23,22,21,20,12,13,-2,2,15,13,45,46,5,5,16,28,6,11,13,15,0
20070126,Pelicans,Kings,88,84,24,17,9,5,10,4,37,35,12,4,81,77,36,28,21,15,17,27,11,23,-4,4,8,8,45,43,5,7,13,17,5,5,12,12,0
20070126,Jazz,Nuggets,116,111,27,17,5,11,3,3,28,25,4,19,80,76,41,38,28,31,40,40,29,31,-5,5,10,12,38,37,4,9,18,11,5,4,12,18,0
20070126,Knicks,Heat,116,96,26,16,25,6,3,8,35,29,4,6,84,72,45,31,24,17,21,36,17,27,16,-16,9,10,44,39,10,8,17,22,9,7,14,15,0
20070126,Lakers,Hornets,97,106,19,24,7,11,9,9,32,37,14,10,81,92,34,41,28,27,35,26,25,21,-2,2,14,14,46,51,8,14,17,15,4,3,21,14,0
20070126,Magic,Hawks,90,93,18,21,14,5,2,3,19,23,6,7,62,67,35,37,17,27,28,18,15,15,14,-14,7,11,26,34,4,7,12,10,5,4,17,16,0
20070126,Pistons,Wizards,96,99,25,21,10,9,7,1,30,25,5,20,80,80,37,35,22,19,22,26,15,23,2,-2,17,11,47,36,3,6,17,23,7,6,11,7,0
20070126,Raptors,Celtics,96,90,27,24,14,6,7,4,26,32,7,10,75,77,31,37,12,29,29,14,21,9,6,-6,10,9,36,41,8,3,29,18,13,7,8,18,0
20070126,Rockets,Trailblazers,99,69,22,15,35,3,2,3,32,24,2,2,75,72,36,26,18,26,30,19,19,14,2,-2,15,8,47,32,9,8,19,11,8,3,14,17,0
20070126,Seventysixers,Cavaliers,97,105,22,24,17,8,7,2,23,25,18,22,68,79,34,39,20,21,36,25,26,18,17,-17,8,14,31,39,8,14,10,18,3,9,19,18,0
20070126,Spurs,Grizzlies,112,96,28,22,18,2,12,3,33,23,18,14,74,78,45,35,17,17,25,22,18,15,15,-15,8,8,41,31,10,9,15,19,4,11,15,16,0
20070126,Supersonics,Timberwolves,102,100,24,28,10,5,4,4,26,31,10,12,89,78,41,39,14,19,21,20,14,16,3,-3,14,11,40,42,7,5,14,15,6,6,7,14,0
20070127,Bulls,Heat,100,97,18,20,17,0,7,4,37,28,25,12,76,95,32,39,18,29,44,16,31,11,8,-8,14,14,51,42,5,4,20,25,5,8,13,7,0
20070127,Clippers,Timberwolves,87,101,12,19,4,14,7,2,30,24,2,2,63,75,27,33,29,29,37,34,31,29,-8,8,13,12,43,36,6,11,8,17,2,6,26,14,0
20070127,Grizzlies,Trailblazers,132,135,23,27,16,7,9,1,37,33,31,20,89,105,47,51,33,34,39,33,27,25,12,-12,13,16,50,49,5,14,24,15,11,8,20,14,0
20070127,Hawks,Seventysixers,89,104,20,21,2,15,5,11,24,29,12,26,77,72,31,39,21,21,31,27,24,21,-7,7,16,6,40,35,8,6,10,10,3,5,13,16,0
20070127,Pelicans,Jazz,94,83,17,16,13,0,11,6,32,29,14,11,68,80,32,30,24,24,29,31,25,22,7,-7,8,17,40,46,5,9,12,14,5,1,15,12,0
20070127,Mavericks,Kings,106,104,21,20,8,5,6,2,31,28,8,9,76,74,40,39,22,22,24,27,20,20,3,-3,9,5,40,33,6,9,15,13,6,6,15,12,0
20070127,Nuggets,Nets,102,112,21,22,14,14,5,3,34,35,10,14,77,84,34,39,23,22,35,37,28,24,1,-1,4,10,38,45,3,10,23,25,6,10,14,9,0
20070127,Pacers,Raptors,102,84,23,18,18,8,3,1,35,30,10,8,80,71,39,30,25,21,15,28,13,20,-1,1,10,6,45,36,8,7,22,15,11,4,13,13,0
20070127,Warriors,Hornets,131,105,31,20,32,0,9,5,32,26,30,5,79,83,44,37,25,29,44,41,33,28,9,-9,10,19,42,45,16,10,17,15,10,3,15,22,0
20070128,Bucks,Knicks,107,105,20,24,13,6,3,5,33,29,18,10,87,86,44,43,22,21,25,24,16,14,5,-5,13,14,46,43,5,6,15,20,3,5,13,13,0
20070128,Cavaliers,Suns,100,115,18,29,5,16,2,4,28,25,6,10,84,77,40,44,25,13,14,21,9,14,-2,2,14,5,42,30,5,5,26,28,11,13,13,8,0
20070128,Celtics,Wizards,91,105,22,25,5,21,5,4,26,31,22,14,82,88,32,41,21,18,28,23,23,17,2,-2,12,20,38,51,10,11,13,19,4,6,18,15,0
20070128,Lakers,Spurs,94,96,17,21,11,6,2,7,39,37,9,7,82,95,35,32,20,26,31,24,18,22,8,-8,5,16,44,53,7,5,16,29,6,10,10,11,0
20070128,Pistons,Pacers,95,87,16,16,16,2,9,7,23,33,2,7,81,73,30,31,25,28,38,29,33,20,4,-4,18,13,41,46,5,6,7,13,2,5,8,14,0
20070128,Supersonics,Clippers,76,98,14,28,6,37,6,6,28,40,11,13,76,84,25,36,20,25,33,18,23,15,-22,22,13,11,41,51,4,13,15,20,3,11,17,17,0
20070129,Grizzlies,Kings,124,117,25,26,8,13,10,1,39,19,18,20,70,93,41,44,21,28,43,23,34,19,-11,11,8,6,47,25,2,12,21,18,8,10,20,9,0
20070129,Hawks,Magic,89,83,25,13,20,0,5,3,31,19,3,13,68,71,33,28,22,18,27,32,20,26,7,-7,8,11,39,30,7,10,14,9,7,1,19,14,0
20070129,Pelicans,Trailblazers,103,91,20,17,12,5,5,6,33,25,14,3,78,81,38,34,17,22,27,21,22,13,2,-2,13,17,46,42,5,5,10,24,5,10,8,9,0
20070129,Jazz,Nets,115,116,21,24,13,5,3,3,28,16,8,15,72,71,37,38,27,26,40,37,35,30,3,-3,16,5,44,21,4,11,14,19,6,10,20,9,0
20070129,Nuggets,Hornets,101,105,26,27,5,9,9,7,27,31,28,8,80,81,37,40,22,24,29,24,23,18,-3,3,9,12,36,43,5,6,17,18,4,7,11,16,0
20070129,Rockets,Seventysixers,105,84,31,17,41,4,6,3,39,26,13,13,79,88,40,34,19,15,16,18,14,14,24,-24,9,13,48,39,7,6,33,11,11,2,17,14,0
20070129,Timberwolves,Suns,121,112,24,25,9,9,2,4,25,19,2,11,83,74,49,37,20,17,21,25,18,23,-8,8,10,7,34,26,6,4,12,36,5,15,8,13,0
20070130,Cavaliers,Warriors,124,97,26,14,27,4,3,8,32,25,19,16,85,76,42,31,25,28,39,39,28,33,20,-20,16,10,48,35,12,5,22,20,12,2,15,20,0
20070130,Heat,Bucks,110,80,29,15,33,2,6,1,35,23,14,19,78,74,47,30,19,18,16,21,9,14,29,-29,8,11,43,34,14,7,13,15,7,6,12,19,0
20070130,Knicks,Lakers,99,94,15,18,10,3,3,3,34,19,6,4,75,85,37,37,16,20,26,17,20,10,2,-2,14,14,48,33,6,9,13,26,5,10,21,11,0
20070130,Mavericks,Supersonics,122,102,25,22,20,3,3,3,24,27,24,24,77,87,42,41,14,24,30,17,26,16,12,-12,9,19,33,46,9,8,23,13,12,4,9,13,0
20070130,Pacers,Celtics,103,96,20,15,20,8,5,1,30,27,18,10,69,80,37,37,23,40,46,31,29,19,9,-9,10,13,40,40,7,11,7,8,0,3,18,20,0
20070130,Wizards,Pistons,104,99,24,23,19,1,4,4,24,27,10,9,77,73,38,38,19,24,30,20,22,18,13,-13,11,7,35,34,8,7,21,16,6,5,12,16,0
20070131,Hornets,Knicks,104,87,23,11,17,6,4,2,35,34,11,7,78,77,36,28,27,25,34,34,23,28,2,-2,11,10,46,44,5,6,18,13,9,3,12,14,0
20070131,Celtics,Lakers,98,111,25,22,2,14,5,3,28,36,18,14,80,79,36,39,20,21,26,27,20,21,-8,8,10,7,38,43,5,4,13,26,6,12,8,10,0
20070131,Clippers,Bulls,110,98,21,22,16,2,11,7,31,30,10,10,80,87,37,41,26,30,39,19,33,14,12,-12,10,10,41,40,8,5,12,9,3,2,13,17,0
20070131,Grizzlies,Mavericks,94,95,20,15,4,15,3,5,28,32,20,8,75,80,33,34,25,20,22,25,17,24,-7,7,4,12,32,44,2,6,19,11,11,3,14,11,0
20070131,Hawks,Warriors,115,94,24,22,26,3,6,4,33,22,14,25,85,73,41,32,30,22,24,41,22,29,14,-14,15,9,48,31,8,12,27,15,11,1,19,12,0
20070131,Pelicans,Seventysixers,78,89,15,16,5,20,3,6,27,41,12,11,89,77,35,31,19,13,8,31,5,24,-11,11,13,17,40,58,3,1,11,9,3,3,5,9,0
20070131,Jazz,Spurs,97,93,20,17,12,3,3,6,32,24,0,3,76,68,32,30,22,28,36,29,28,23,-2,2,18,8,50,32,8,4,14,26,5,10,13,13,0
20070131,Magic,Bucks,98,73,21,14,29,0,9,3,37,31,20,15,73,75,34,28,20,27,38,13,24,9,27,-27,14,8,51,39,10,3,19,18,6,8,15,18,0
20070131,Nets,Pistons,89,113,19,28,5,31,1,8,19,33,4,9,81,68,33,37,26,18,18,38,12,33,-11,11,13,12,32,45,5,4,23,13,11,6,10,11,0
20070131,Raptors,Wizards,119,109,28,18,19,4,8,2,32,27,11,9,81,73,48,36,24,19,18,36,14,30,8,-8,6,5,38,32,5,5,22,14,9,7,13,12,0
20070131,Rockets,Supersonics,112,102,30,32,11,5,4,1,29,34,11,12,74,87,39,45,11,19,32,8,23,5,8,-8,5,7,34,41,6,4,22,18,11,7,6,12,0
20070131,Timberwolves,Kings,98,100,24,22,4,15,7,4,31,32,8,15,86,84,42,35,22,14,12,31,10,21,-13,13,7,15,38,47,5,6,7,17,4,9,10,8,0
20070131,Trailblazers,Nuggets,100,91,20,13,9,8,6,2,27,20,5,6,79,72,38,32,27,22,23,31,19,24,-2,2,13,11,40,31,7,4,12,13,5,3,18,19,0
20070201,Heat,Cavaliers,92,89,9,19,5,12,5,1,33,24,9,18,66,76,30,33,19,29,35,24,28,15,-3,3,11,8,44,32,7,9,12,22,4,8,17,14,0
20070201,Suns,Spurs,103,87,18,12,16,11,2,8,36,29,18,6,84,83,37,32,14,19,27,19,23,17,-3,3,15,12,51,41,11,8,16,24,6,6,16,18,0
20070202,Cavaliers,Hornets,101,81,20,14,27,3,4,2,34,30,10,6,80,67,38,28,22,28,30,28,19,20,16,-16,11,4,45,34,13,7,15,9,6,5,11,18,0
20070202,Celtics,Clippers,89,100,22,19,4,12,3,5,30,31,11,13,72,75,35,34,24,18,20,32,12,28,-5,5,8,10,38,41,5,8,11,14,7,4,15,9,0
20070202,Hawks,Raptors,91,103,16,26,2,19,3,1,26,25,20,7,79,73,36,36,25,18,16,27,16,22,-17,17,9,11,35,36,5,6,14,21,3,9,12,10,0
20070202,Pelicans,Timberwolves,90,83,13,21,11,1,9,3,34,33,11,5,85,85,37,33,19,16,21,15,14,13,3,-3,16,12,50,45,8,2,10,19,2,4,7,12,0
20070202,Magic,Nets,119,86,28,21,36,0,4,1,39,20,11,10,72,74,45,33,20,20,27,26,22,14,22,-22,8,2,47,22,5,10,14,17,7,6,14,9,0
20070202,Nuggets,Trailblazers,114,107,27,25,8,12,7,4,29,28,31,0,79,84,42,35,27,30,39,32,26,27,-2,2,8,12,37,40,8,7,11,27,4,10,14,17,0
20070202,Pacers,Lakers,95,84,20,17,13,9,7,4,36,32,9,11,79,84,34,32,15,28,29,16,21,15,3,-3,9,9,45,41,11,16,16,23,6,5,21,20,0
20070202,Pistons,Bucks,96,86,19,19,10,6,5,2,30,30,18,13,77,77,33,34,16,25,33,16,28,12,3,-3,14,10,44,40,5,6,13,14,2,6,10,18,0
20070202,Seventysixers,Warriors,101,102,20,19,9,9,6,5,31,29,19,16,81,86,39,40,18,24,26,25,21,18,6,-6,8,12,39,41,9,10,4,12,2,4,14,14,0
20070202,Supersonics,Bulls,101,107,26,22,8,10,4,5,29,37,17,14,84,77,37,39,28,18,24,30,19,24,1,-1,7,6,36,43,12,7,22,9,8,5,17,16,0
20070203,Hornets,Warriors,98,90,20,13,10,10,7,5,30,33,10,15,83,86,36,36,23,18,24,21,18,14,-4,4,12,16,42,49,7,6,24,21,8,4,12,17,0
20070203,Bucks,Heat,98,117,17,31,6,21,3,3,26,29,24,17,85,83,38,45,22,21,25,25,18,18,4,-4,14,14,40,43,8,10,20,17,4,9,18,18,0
20070203,Grizzlies,Pacers,110,116,23,18,10,7,7,4,27,36,24,6,79,85,39,45,25,23,28,32,21,22,6,-6,7,15,34,51,7,6,23,10,11,4,13,15,0
20070203,Kings,Nuggets,94,87,19,21,12,4,5,10,37,46,10,10,95,84,36,32,18,24,19,20,14,13,10,-10,8,15,45,61,14,2,23,25,8,10,9,21,0
20070203,Magic,Knicks,86,94,15,17,2,17,1,3,22,35,10,11,77,62,29,31,27,28,36,41,26,27,-15,15,16,8,38,43,8,7,16,20,2,5,14,18,0
20070203,Mavericks,Timberwolves,94,93,16,22,17,5,4,2,30,28,19,9,77,77,32,36,16,22,29,17,25,14,9,-9,16,11,46,39,7,5,26,15,5,7,12,12,0
20070203,Rockets,Pelicans,74,87,16,22,3,19,3,2,28,39,9,4,78,72,29,29,22,19,14,23,9,19,-3,3,8,10,36,49,7,7,24,20,7,10,12,15,0
20070203,Suns,Jazz,105,108,22,21,8,15,4,3,24,20,21,9,73,87,39,44,20,26,27,18,19,16,-9,9,12,16,36,36,3,9,24,15,8,4,16,13,0
20070203,Trailblazers,Bulls,86,88,14,14,8,19,4,3,27,35,2,15,78,70,33,30,25,17,21,24,16,20,-17,17,9,7,36,42,10,7,13,17,4,8,13,18,0
20070203,Wizards,Lakers,102,118,16,23,8,17,4,1,26,36,19,19,91,81,33,42,23,24,34,27,27,24,-4,4,19,7,45,43,7,9,28,24,9,10,12,12,0
20070204,Cavaliers,Pistons,78,90,17,21,4,13,3,2,24,32,4,7,80,68,34,33,18,13,9,24,6,19,-7,7,9,8,33,40,4,7,17,14,4,5,12,16,0
20070204,Nets,Hawks,99,101,28,25,5,9,5,5,23,27,19,2,75,82,37,38,23,26,34,20,20,18,-1,1,13,12,36,39,10,6,14,15,5,7,11,15,0
20070204,Raptors,Clippers,122,110,30,23,18,0,2,3,31,26,15,16,75,83,44,39,19,22,24,31,22,21,12,-12,3,13,34,39,3,6,20,20,12,11,10,10,0
20070205,Hawks,Lakers,83,90,19,18,2,11,4,3,30,33,10,6,71,75,28,32,25,28,32,28,22,21,-9,9,12,13,42,46,9,10,18,19,5,5,16,16,0
20070205,Heat,Hornets,113,93,26,21,23,0,4,2,32,21,18,11,71,79,44,36,16,26,33,24,18,17,18,-18,8,11,40,32,12,9,18,17,7,4,12,16,0
20070205,Jazz,Bulls,100,95,24,15,16,10,4,6,31,26,2,8,74,65,37,26,32,27,31,47,20,37,14,-14,9,12,40,38,8,11,18,15,6,6,16,19,0
20070205,Kings,Pelicans,105,99,24,17,18,4,5,4,35,28,23,18,76,92,40,39,21,17,19,24,17,16,13,-13,2,13,37,41,9,9,16,15,8,5,15,11,0
20070205,Nuggets,Suns,108,113,30,25,10,9,4,4,33,31,23,21,91,81,43,39,25,20,21,33,15,26,9,-9,15,7,48,38,7,9,20,22,7,9,14,12,0
20070205,Pacers,Warriors,98,113,21,16,0,26,11,7,32,46,22,17,94,85,33,37,22,25,30,33,25,28,-23,23,10,11,42,57,11,10,23,17,7,11,17,24,0
20070205,Rockets,Timberwolves,105,77,21,21,37,0,2,7,31,30,17,0,85,73,40,30,15,20,26,11,16,10,20,-20,14,6,45,36,9,1,20,19,9,7,6,17,0
